poi_id,name,type,lon,lat,district
B0HG4URXFF,众旺宾馆(建昌道地铁站店),宾馆酒店,117.238374,39.182771,河北区
B0FFF73NIS,朝阳酒店(天津之眼西站店),宾馆酒店,117.183363,39.170087,河北区
B001605JFL,正达酒店,宾馆酒店,117.211806,39.164173,河北区
B00160EYFE,如家酒店(天津北站地铁站店),宾馆酒店,117.21343,39.165559,河北区
B0FFL31GRR,雅米设计酒店(天津站店),宾馆酒店,117.207391,39.135362,河北区
B0LRUHBZDW,金海大酒店(天津之眼摩天轮店),宾馆酒店,117.194014,39.151596,河北区
B0J2L71YHL,鸿鹄酒店,宾馆酒店,117.206886,39.13538,河北区
B0KGJ4XV6B,偶寓民宿(天津之眼店),宾馆酒店,117.182419,39.16378,河北区
B00161AUFY,天津维景酒店(北宁公园地铁站店),宾馆酒店,117.216914,39.164708,河北区
B0FFKSB82E,天津友缘日租,宾馆酒店,117.242625,39.183675,河北区
B0016128AK,尚客快捷酒店(天津建国路店),宾馆酒店,117.202741,39.137743,河北区
B0FFKPIS6Z,天津一米智能公寓(天津站建国道意风区地铁站店),宾馆酒店,117.199675,39.140625,河北区
B0GURUPJH5,天津华驰商务酒店,宾馆酒店,117.241243,39.154647,河北区
B0G0D5A4WN,维多利亚国际大酒店,宾馆酒店,117.204095,39.162966,河北区
B0016164MB,碧桂园商务会馆,宾馆酒店,117.17636,39.186845,河北区
B0KRRGOS1E,青柠小屋(津浦北路1号分店),宾馆酒店,117.182186,39.163102,河北区
B0HUNKAB0Y,天津云顶河畔民宿,宾馆酒店,117.186863,39.156337,河北区
B0LG35VH9R,中国铁建·恒寓Hotel(天津民权门地铁站店),宾馆酒店,117.23339,39.167886,河北区
B0JASP87HV,天津上舍及第公寓(天津之眼金狮桥地铁站店),宾馆酒店,117.200658,39.15477,河北区
B0I245J9QM,天津上舍公寓(天津站南广场津湾广场地铁站店),宾馆酒店,117.20698,39.135347,河北区
B0FFJKUKDJ,天津洪钰隆公寓,宾馆酒店,117.20446,39.179002,河北区
B0K1VLNMB9,青禾民宿(天津民权门地铁站店),宾馆酒店,117.233129,39.168034,河北区
B0JR9BA1NJ,天津蔚蓝酒店(天津靖江路月牙河地铁站店),宾馆酒店,117.245851,39.163531,河北区
B0FFMA26YD,有巢公寓(天津之眼店),宾馆酒店,117.194061,39.151854,河北区
B0LG3M5OI4,骏怡连锁酒店(天津之眼北宁公园地铁站店),宾馆酒店,117.224961,39.168665,河北区
B0FFHPASS9,比坲利精品酒店(天津意式风情街店),宾馆酒店,117.197876,39.133584,河北区
B0J04DNPM4,平顶松酒店(天津站意大利风情区店),宾馆酒店,117.200535,39.140446,河北区
B0FFLJUZAT,天津云舒酒店,宾馆酒店,117.199509,39.14708,河北区
B0016074OF,天津军海快捷酒店(天津站店),宾馆酒店,117.202659,39.137162,河北区
B0FFFA2EAU,百盛快捷酒店(天津站津湾广场店),宾馆酒店,117.206351,39.13533,河北区
B0FFK6NVKX,优家旅店(天津中医第二附属医院店),宾馆酒店,117.24365,39.157039,河北区
B0K27C1LV4,天津星期天快捷酒店(天津之眼五马路店),宾馆酒店,117.194336,39.161142,河北区
B00160EBWB,万里行宾馆(天津河北工业大学北洋桥地铁站店),宾馆酒店,117.181277,39.178505,河北区
B0J3244RIH,天津橙途民宿(旺海国际店),宾馆酒店,117.197289,39.146197,河北区
B0KUS72T7R,天津寓见青春民宿(天津之眼店),宾馆酒店,117.182075,39.163275,河北区
B0LGN1WV04,鲸鱼岛青年旅舍(天津之眼新开河万达广场店),宾馆酒店,117.199928,39.167445,河北区
B0J23S8RUP,荔枝酒店,宾馆酒店,117.206665,39.135359,河北区
B0KRC1GXP6,远洋宾馆·中餐厅,宾馆酒店,117.200371,39.132112,河北区
B0KKT5VGCW,大河公馆(天津之眼店),宾馆酒店,117.182653,39.163436,河北区
B0KDX5Y8PS,天津利威旅馆,宾馆酒店,117.24136,39.179966,河北区
B0K1YSBL7Z,龙缘民宿(天津站津湾广场店),宾馆酒店,117.206198,39.135259,河北区
B0LDDLBMTL,云栖小舍民宿(天津意大利风情街店),宾馆酒店,117.199642,39.140572,河北区
B0H0D67S5E,天津梵客公寓,宾馆酒店,117.199439,39.140349,河北区
B0J2PMCFP8,友佳住宿(天津张兴庄地铁站店),宾馆酒店,117.210418,39.189692,河北区
B0IUV6N5L0,天津鑫霞旅馆,宾馆酒店,117.243643,39.182664,河北区
B0KDZNE1Q9,一寓倾心民宿(天津之眼二店),宾馆酒店,117.182327,39.163291,河北区
B0FFHISZTD,天津温嘉旅馆(兴耀市场店),宾馆酒店,117.244047,39.182658,河北区
B0JD0LYTK8,如家酒店·neo(天津北站地铁站店),宾馆酒店,117.213592,39.165697,河北区
B0FFLI5D36,途遇精选民宿(寿安街分店),宾馆酒店,117.199414,39.140367,河北区
B0KGFA16BJ,悦涧民宿,宾馆酒店,117.182224,39.163397,河北区
B0LUZHTTGW,星期天民宿(天津之眼古文化街店),宾馆酒店,117.194504,39.149015,河北区
B0KD3HMCQJ,三只猫青年旅舍(天津之眼店鲸鱼岛分店),宾馆酒店,117.199909,39.167462,河北区
B0JAVBUYZO,松果空间民宿(天津诺德店),宾馆酒店,117.199775,39.167225,河北区
B0MBZUCV0D,云汀梦予民宿(意大利风情街店),宾馆酒店,117.199642,39.140572,河北区
B0FFG8NYCH,99优选酒店(天津北站店),宾馆酒店,117.219164,39.167013,河北区
B0JDRNCF1H,喵小姐的民宿(北宁公园店),宾馆酒店,117.208399,39.181884,河北区
B00160EFOR,天津百家福快捷酒店(天津之眼摩天轮店),宾馆酒店,117.193335,39.159715,河北区
B0FFFA2EAZ,海达旅馆(天津站前广场店),宾馆酒店,117.207525,39.135368,河北区
B0FFFA1YFU,天津春蕾旅社,宾馆酒店,117.206564,39.134355,河北区
B0FFGI7FEO,天津蓝天旅店,宾馆酒店,117.241528,39.180435,河北区
B0LDUUEEAC,天津悦客城市自助民宿(民权门地铁站店),宾馆酒店,117.233236,39.167904,河北区
B0J2GDDHCQ,古堡快捷酒店(中医二附属医院店),宾馆酒店,117.240328,39.153979,河北区
B0FFJIV7UV,金泰日租民宿(天津兴耀批发市场店),宾馆酒店,117.243334,39.182346,河北区
B0FFGMTRPH,天津豪越快捷旅店,宾馆酒店,117.181978,39.183297,河北区
B0J3ZUTO41,游子情青年旅舍(建国道意风区地铁站店),宾馆酒店,117.200973,39.143219,河北区
B0KAY4NY71,华宇民宿(天津站店),宾馆酒店,117.19727,39.133016,河北区
B0I1PZOHG6,樱桃公寓,宾馆酒店,117.217573,39.188044,河北区
B0KA74YU3E,度家优选智能民宿(天津站建国道地铁站店),宾馆酒店,117.199414,39.140367,河北区
B0FFKRYHK2,一间民宿(月牙河北道分店),宾馆酒店,117.248783,39.166424,河北区
B0L69SQ7YR,天津悦轩电竞主题民宿,宾馆酒店,117.233724,39.16751,河北区
B0HDKKCFH7,天津望海公寓,宾馆酒店,117.197075,39.145833,河北区
B0L3MUL0UZ,暖洋洋旅店,宾馆酒店,117.202525,39.137875,河北区
B0K6CNW0ML,亿哆哆民宿(寿安街分店),宾馆酒店,117.19972,39.140708,河北区
B0JA7HY4RV,大河民宿(天津之眼一店),宾馆酒店,117.182087,39.162715,河北区
B0KRXCY4MX,天津欢乐堂民宿,宾馆酒店,117.186586,39.172113,河北区
B0FFFY308B,天津鑫田日租,宾馆酒店,117.243756,39.183006,河北区
B0HUNCAU9E,189电竞公寓(民权门地铁站店),宾馆酒店,117.233275,39.167875,河北区
B0G3Z9T0L5,天津温馨之家民宿,宾馆酒店,117.186374,39.187453,河北区
B0FFHICIL0,天津太阳神旅店,宾馆酒店,117.240857,39.15587,河北区
B0FFFA1YET,天津方正旅馆,宾馆酒店,117.207439,39.135355,河北区
B0FFFHOAZ7,天津金明旅馆,宾馆酒店,117.196732,39.152787,河北区
B00160EAOG,天津双和旅馆,宾馆酒店,117.201452,39.138166,河北区
B0FFGHQ6W0,天津华强旅馆,宾馆酒店,117.207188,39.183609,河北区
B001616W2K,天津龙居旅馆,宾馆酒店,117.240966,39.152426,河北区
B0FFFEWS17,天津鑫金旅馆,宾馆酒店,117.235403,39.160706,河北区
B0L0UAV8QX,大河先生雅致民宿(天津之眼商圈店),宾馆酒店,117.182368,39.163016,河北区
B00160DC89,津门之星宾馆(天津中山路店),宾馆酒店,117.199758,39.157882,河北区
B0JBTOAJP3,金鑫公寓,宾馆酒店,117.201767,39.155832,河北区
B0LDVS399Y,鼎赢小厦,宾馆酒店,117.197293,39.133071,河北区
B0KRS5E0BA,JING·净电竞酒店(天津之眼天泰路地铁站店),宾馆酒店,117.183389,39.170274,河北区
B0FFFA1Y9D,天津馨竹旅店,宾馆酒店,117.203139,39.13654,河北区
B0KAZRKT4E,顾家公寓(天津盛祥家园店),宾馆酒店,117.216499,39.177151,河北区
B0KUHOJ8GO,圣纳电竞主题民宿(民权门地铁站店),宾馆酒店,117.233339,39.167959,河北区
B0H07N16R4,奇遇巨幕影吧公寓,宾馆酒店,117.233301,39.167921,河北区
B0J6ZPFLJT,李了李了了雅致民宿(天津之眼商圈店),宾馆酒店,117.191096,39.18451,河北区
B0KA7UQKLQ,芳棠民宿,宾馆酒店,117.201534,39.140123,河北区
B0KBK5A0TY,新之助的美居公寓(天津古文化街2号店),宾馆酒店,117.182125,39.163125,河北区
B0J224SJJN,凤姐家庭民宿(天津站·古文化街·意式风情街二店),宾馆酒店,117.22437,39.14991,河北区
B0G3VB9LKS,G-box服务公寓(天津民权门地铁站店),宾馆酒店,117.233425,39.167825,河北区
B0LG796J5O,明月居的民宿,宾馆酒店,117.190625,39.187125,河北区
B0G12KIEX0,中铁建恒寓(诗景路店),宾馆酒店,117.233292,39.167891,河北区
B0J14PS0S4,卜居悦家公寓(胜利路分店),宾馆酒店,117.202225,39.140425,河北区
B0LUP7LLXG,奶糖小窝女生青年旅舍(意风区店),宾馆酒店,117.200675,39.133175,河北区
B0LATZ7B6S,蕴雅住宿(天津火车站意大利风情街店),宾馆酒店,117.203464,39.134415,河北区
B0L2MAYRFM,如家快捷酒店(天津北站金钟河大街店),宾馆酒店,117.215484,39.155556,河北区
B0J1CA8GK7,天骄千禧大酒店,宾馆酒店,117.218108,39.153997,河北区
B00160EAD6,盛昊快捷旅馆,宾馆酒店,117.221219,39.145713,河北区
B001606218,龙门旅馆(天津站龙门大厦店),宾馆酒店,117.206661,39.135357,河北区
B001615ZSY,中国邮政速递物流,物流速递,117.213756,39.133729,河东区
B0FFKECDPM,菜鸟驿站(萦东温泉花园店),物流速递,117.251531,39.115291,河东区
B0FFK1QN97,中铁快运(天津站),物流速递,117.210103,39.136268,河东区
B0FFM34EXK,圆通妈妈驿站(军旅公寓店),物流速递,117.245601,39.099749,河东区
B0FFG4U3X2,韵达快递(临营东里店),物流速递,117.262697,39.150516,河东区
B0FFHTVG07,天津惠禾国际货运代理有限责任公司,物流速递,117.225473,39.123154,河东区
B0FFLKB5Y5,圆通妈妈驿站(河东大王庄街五金楼店),物流速递,117.237663,39.118953,河东区
B0FFKCY8WQ,菜鸟驿站(前进新里店),物流速递,117.257675,39.131925,河东区
B0JKR6MPR8,圆通妈妈驿站(毛条厂路店),物流速递,117.284278,39.097499,河东区
B0HRN5X80Q,妈妈驿站,物流速递,117.240372,39.11045,河东区
B0IKSC1VS4,快递驿站,物流速递,117.243973,39.126498,河东区
B0J1BZPQ1C,圣力物流,物流速递,117.274156,39.093736,河东区
B0FFIOT8V6,妈妈驿站(天津津塘路187号7号楼店),物流速递,117.304225,39.093864,河东区
B0FFHGIALS,顺丰速运(万新店),物流速递,117.27392,39.133867,河东区
B001606LNU,中国邮政(河东区邮电局),物流速递,117.222636,39.135424,河东区
B0GU2AD9I0,顺丰速运(成林道店),物流速递,117.255834,39.129086,河东区
B0FFM7IGI4,顺丰速运(客运站店),物流速递,117.216625,39.136157,河东区
B0FFJE6HUD,菜鸟驿站(城市之光月光园店),物流速递,117.210393,39.141866,河东区
B0K63CSE5Y,顺丰速运(八纬路店),物流速递,117.242088,39.107167,河东区
B0FFIWMU5W,顺丰速运(富民路店),物流速递,117.262315,39.087693,河东区
B0G1ZO76OD,菜鸟驿站(瑞金里西区店),物流速递,117.230075,39.147325,河东区
B0FFIKEK04,菜鸟驿站(天津河东区和睦北道6号店),物流速递,117.263069,39.109164,河东区
B0FFM4JXCE,妈妈驿站(天山东路店),物流速递,117.278767,39.140498,河东区
B0LUSX8LIM,顺丰速运(嘉华新苑店),物流速递,117.241378,39.13732,河东区
B0FFKBVWBV,菜鸟驿站(林盛里店),物流速递,117.238923,39.11947,河东区
B0FFJ15YO1,菜鸟驿站(懿德园店),物流速递,117.250175,39.122125,河东区
B0FFJJ3QHK,顺丰速运(太阳城店),物流速递,117.27298,39.148334,河东区
B0FFH9OYZ3,香山道邮政支局,物流速递,117.282759,39.132267,河东区
B0KRMZN4ZX,顺丰速运(雪莲南路店),物流速递,117.302051,39.100172,河东区
B0KKDSUQJ7,远航迅捷物流托运专线直达,物流速递,117.222729,39.128901,河东区
B0GRMAXYWW,菜鸟驿站(常州里西区店),物流速递,117.239391,39.146312,河东区
B001606XQ9,后台邮政支局,物流速递,117.241928,39.114807,河东区
B0FFIV8BSX,菜鸟驿站(尚东雅园店),物流速递,117.255716,39.12488,河东区
B0FFFE1QKN,韵达快递(海委公寓店),物流速递,117.258842,39.108924,河东区
B0FFH5Q2W7,菜鸟驿站(前进新里店),物流速递,117.256016,39.131806,河东区
B0FFH5PWLM,菜鸟驿站(建新东里7号楼店),物流速递,117.296649,39.092943,河东区
B0FFH5PUOH,菜鸟驿站(天津音乐学院北院学生宿舍店),物流速递,117.229867,39.122995,河东区
B0FFJN7IXV,菜鸟驿站(凤岐东里社区店),物流速递,117.275752,39.13863,河东区
B0KA6CLXIV,顺丰速运(第六大道店),物流速递,117.265575,39.118125,河东区
B0FFJ5TZO3,菜鸟驿站(天津市河东区靖泰里11号楼店),物流速递,117.247601,39.146687,河东区
B0KGFZ0R3L,顺丰速运(蓝天花园店),物流速递,117.297123,39.089588,河东区
B0FFIYRAPN,菜鸟驿站(金湾花园店),物流速递,117.252825,39.127125,河东区
B0JR9XP2TS,菜鸟驿站(晨光楼店),物流速递,117.2497,39.13582,河东区
B0FFIRAZW1,菜鸟驿站(华泰里店),物流速递,117.233353,39.148897,河东区
B0JGALBO0B,顺丰速运(和睦店),物流速递,117.26304,39.108553,河东区
B0FFINM1J0,菜鸟驿站(中山门东里店),物流速递,117.268665,39.106261,河东区
B0G19HAEJ2,菜鸟驿站(福旺花园店),物流速递,117.22771,39.14202,河东区
B0FFKCZBVD,菜鸟驿站(天津河东宫前园13号底商店),物流速递,117.239781,39.108778,河东区
B001605L9L,北海里邮政支局,物流速递,117.241945,39.130394,河东区
B0KA2UE58H,菜鸟驿站(神州花园店),物流速递,117.241075,39.101825,河东区
B0KA57EDZ7,德邦快递(天津河东区中铁物资经营分部),物流速递,117.2376,39.116819,河东区
B0FFGHEXB1,新兆路邮政支局,物流速递,117.215335,39.136442,河东区
B0K2AUQYQR,顺丰速运(远洋快递服务中心),物流速递,117.222,39.139,河东区
B0G1T9WPAA,菜鸟驿站(天津河东程林里37号店),物流速递,117.262266,39.127377,河东区
B0I1K7XU1Z,兔喜快递超市(积善里店),物流速递,117.219897,39.130756,河东区
B0FFH98NMV,广宁路邮政支局,物流速递,117.269592,39.104621,河东区
B0FFJHVT3Z,菜鸟驿站(汇贤里安教小区店),物流速递,117.246163,39.118496,河东区
B0LDGO5NMB,中国邮政EMS(卫国道揽投部),物流速递,117.26293,39.140418,河东区
B0FFJBYYUQ,菜鸟驿站(丰盛园店),物流速递,117.235026,39.116475,河东区
B0FFH97SWG,中国邮政(二号桥邮政支局),物流速递,117.296695,39.093348,河东区
B0K6BC9I7N,顺丰速运(华腾店),物流速递,117.227844,39.142221,河东区
B001609DJR,天津松昌国际货运有限责任公司(万隆太平洋大厦店),物流速递,117.222223,39.121139,河东区
B0FFH5Q5D4,菜鸟驿站(嘉华小区店),物流速递,117.24277,39.1278,河东区
B0HKVH5BPA,安缘物流(喜悦购物公园店),物流速递,117.273118,39.148149,河东区
B0FFH5Q6RY,菜鸟驿站(红星·逸品轩店),物流速递,117.257025,39.119875,河东区
B0HD0O0QQG,菜鸟驿站(滨河家园店),物流速递,117.254475,39.087125,河东区
B0HKKZGX12,天津鸭嘴兽物流有限公司,物流速递,117.225675,39.121975,河东区
B0G22UUXE4,菜鸟驿站(路劲太阳城店),物流速递,117.279865,39.155618,河东区
B0LUAHL0UF,京东物流(天津永恒营业部),物流速递,117.270876,39.109473,河东区
B0FFJCTRS7,菜鸟驿站(路劲太阳城紫玉园店),物流速递,117.276666,39.150514,河东区
B0FFGJMH25,菜鸟驿站(欣荣馨苑店),物流速递,117.228598,39.134381,河东区
B0FFH2S93H,菜鸟驿站(宁月花园店),物流速递,117.280675,39.104025,河东区
B0KR7OLEDX,唐家口邮政支局,物流速递,117.241222,39.127805,河东区
B0HA9Y6JK9,妈妈驿站,物流速递,117.276127,39.158859,河东区
B0IATYJVYG,菜鸟驿站(路劲太阳城秀丽园南区店),物流速递,117.283873,39.149774,河东区
B0FFH18Z44,中通快递河东大直沽分部(东润名邸店),物流速递,117.241437,39.105806,河东区
B00160APDV,一号桥邮政支局,物流速递,117.275909,39.095234,河东区
B0FFHUC8EN,胖子货运站,物流速递,117.250882,39.144293,河东区
B0JA29H1KY,妈妈驿站,物流速递,117.245622,39.109048,河东区
B0JBPS8070,妈妈驿站(顺达路店),物流速递,117.262908,39.127535,河东区
B0I2BMTALU,京东物流(天津宁月花园营业部),物流速递,117.283106,39.104338,河东区
B0IK5MOYE4,快宝驿站(翠阜新村翠荫里店),物流速递,117.256423,39.141477,河东区
B0HANUNGHJ,妈妈驿站(新月花苑店),物流速递,117.266867,39.138504,河东区
B0G19U8AVL,兔喜快递超市(靖泰里小区店),物流速递,117.246877,39.146801,河东区
B0JRNUGQ49,津工驿站(巨福园韵达快递超市店),物流速递,117.214873,39.142972,河东区
B0FFJ5KCLS,菜鸟驿站(昕旺北苑店),物流速递,117.25542,39.13714,河东区
B0FFMCUJRE,菜鸟驿站(建新东里东区店),物流速递,117.294375,39.090325,河东区
B0FFKETSXD,菜鸟驿站(天津皓林园8号楼店),物流速递,117.27254,39.15546,河东区
B0FFGWUUG3,菜鸟驿站(晨光楼店),物流速递,117.247601,39.136111,河东区
B0FFL64CP7,快递超市(试验楼居民区店),物流速递,117.272974,39.103429,河东区
B0GR513E0H,万达搬家运输(文宫里店),物流速递,117.249096,39.105459,河东区
B0LAXMUVZ5,菜鸟驿站(晓德里小区店),物流速递,117.23169,39.132081,河东区
B0J34S095U,顺丰速运(十一经路店),物流速递,117.23686,39.121114,河东区
B0KR1GL3ZY,中国物流(七纬路店),物流速递,117.225435,39.123091,河东区
B0HD0OZ39S,菜鸟驿站(麟祥里店),物流速递,117.218726,39.128858,河东区
B0LATC1HEB,申通快递友谊公司,物流速递,117.23185,39.109354,河东区
B0FFGI0YX2,郑庄子邮政支局,物流速递,117.252286,39.09223,河东区
B0KR16E4AA,菜鸟驿站(八纬路店),物流速递,117.23157,39.11816,河东区
B0L17C9AGI,顺丰速运(碧波园店),物流速递,117.232226,39.109559,河东区
B0JKYZGXVY,天津国际航运物流中心,物流速递,117.221958,39.119866,河东区
B0IA37ZRM9,华旺里邮政所,物流速递,117.227921,39.139056,河东区
B0FFGBWXJL,卫国道邮政支局,物流速递,117.234875,39.140034,河东区
B0GRDOL5HM,兔喜快递超市(华泰里服务部),物流速递,117.232116,39.149036,河东区
B0JD4ZRNLN,京东物流(天津大王庄营业部),物流速递,117.238425,39.117675,河东区
B0H0XC4ORZ,妈妈驿站(环秀中里店),物流速递,117.269406,39.131277,河东区
B0FFINM1JX,菜鸟驿站(芳水河畔店),物流速递,117.27298,39.11236,河东区
B0FFJ5681Q,申通快递(天津河东东兴路营业点),物流速递,117.251057,39.115483,河东区
B0I1YS8MF9,妈妈驿站(顺达西里店),物流速递,117.261367,39.141809,河东区
B0H6K9C7FQ,菜鸟驿站(和睦西里店),物流速递,117.259359,39.108207,河东区
B0FFG5D9B5,圆通速递(津塘路店),物流速递,117.24684,39.109398,河东区
B0K02HV8TU,中国邮政(河东机械厂揽投部),物流速递,117.23444,39.142776,河东区
B0KABP8DEJ,兔喜快递超市(建新东里东区店),物流速递,117.294075,39.090425,河东区
B0K0LDTN7V,兔喜快递超市(陆典庭园北区店),物流速递,117.266742,39.114646,河东区
B0KAASA5MN,兔喜快递超市(天津河东浩海小区店),物流速递,117.247473,39.127146,河东区
B0FFH5PVIU,菜鸟驿站(新兆路店),物流速递,117.217288,39.135941,河东区
B0JD47QLM9,京东快递(天津富民路营业部),物流速递,117.265354,39.091839,河东区
B0KBXAE2LZ,菜鸟速递(天津中山门站),物流速递,117.250344,39.114945,河东区
B0LK2URD77,丰巢柜,物流速递,117.235775,39.147475,河东区
B0I0SMEAAU,兔喜快递超市(欣荣馨苑店),物流速递,117.228752,39.134433,河东区
B0JGU1ND64,中国邮政(福东里邮电所),物流速递,117.30451,39.094983,河东区
B0G15ANUN7,妈妈驿站(建新东路店),物流速递,117.295225,39.090475,河东区
B0FFIR7E7P,菜鸟驿站(御景嘉园店),物流速递,117.22355,39.13284,河东区
B0KGF5450Z,顺丰速运(昆仑路店),物流速递,117.27961,39.103789,河东区
B0FFMD16PL,妈妈驿站(中山门东里店),物流速递,117.26815,39.106537,河东区
B0GDU96AR6,菜鸟驿站(华庆里店),物流速递,117.225102,39.144822,河东区
B0L3CUK0YA,中通快递(天津河西湘江道),物流速递,117.238125,39.116293,河东区
B0FFMA2GG3,菜鸟驿站(富豪新开门店),物流速递,117.23041,39.13103,河东区
B0FFLJ6XO6,中国邮政(七经路邮政支局),物流速递,117.222639,39.129803,河东区
B0FFM7WOWX,菜鸟驿站(久福园店),物流速递,117.220408,39.135416,河东区
B0K0154Z2A,天津市金驰顺途物流有限公司,物流速递,117.229819,39.125622,河东区
B0KKUKBINW,菜鸟驿站(远翠东里店),物流速递,117.284292,39.132673,河东区
B0H1DXQ19O,菜鸟驿站(福东里店),物流速递,117.30423,39.093871,河东区
B0FFMDDER4,菜鸟驿站(华馨公寓店),物流速递,117.225653,39.135934,河东区
B0G1958PG5,菜鸟驿站(天津河东区芳馨园4号1门店),物流速递,117.265776,39.125107,河东区
B0FFISBE76,菜鸟驿站(万和里店),物流速递,117.261625,39.123975,河东区
B0FFM7FVPK,菜鸟驿站(和进里店),物流速递,117.250982,39.110477,河东区
B0I1U7YX74,菜鸟驿站(万春花园店),物流速递,117.212278,39.145345,河东区
B0FFKFU6T6,菜鸟驿站(津塘村店),物流速递,117.24712,39.11341,河东区
B0G3Z9T0LH,菜鸟驿站(欢颜里店),物流速递,117.239675,39.147725,河东区
B0JU769CO3,菜鸟驿站(格调榴园店),物流速递,117.304457,39.092007,河东区
B0FFH1EHLA,菜鸟驿站(朝阳·绿茵陶然庭苑店),物流速递,117.296125,39.098925,河东区
B0FFIKEVA7,菜鸟驿站(天津明家庄园9号店),物流速递,117.30364,39.098989,河东区
B0FFIKDOZ3,菜鸟驿站(环秀中里店),物流速递,117.274195,39.134058,河东区
B0H2VOWCJ4,菜鸟驿站(融科·金月湾店),物流速递,117.27118,39.09227,河东区
B0FFMA2VIB,菜鸟驿站(巨福新园店),物流速递,117.217197,39.13938,河东区
B0M6ZU26Q3,美团专送站点(昆仑站),物流速递,117.255372,39.138122,河东区
B0H22OHYXH,菜鸟驿站(瑞光里店),物流速递,117.228868,39.1456,河东区
B0FFIR109Q,菜鸟驿站(路劲太阳城店),物流速递,117.29153,39.15189,河东区
B00160AIYC,中国邮政(松风里邮政支局),物流速递,117.275981,39.142663,河东区
B0FFIPCU9Q,菜鸟驿站(俊东公寓店),物流速递,117.26849,39.11715,河东区
B0FFJEAJWL,菜鸟驿站(远翠中里店),物流速递,117.28168,39.133848,河东区
B0HRYOJ3EG,菜鸟驿站(冠云中里店),物流速递,117.28127,39.13761,河东区
B0KKOKWR3J,菜鸟驿站(天津河东区六纬路185号店),物流速递,117.239375,39.106175,河东区
B0H3GO5TZZ,菜鸟驿站(天津河东柏丽花园23号店),物流速递,117.241275,39.143875,河东区
B0FFFQR07S,韵达快递(泰兴南路店),物流速递,117.252175,39.141475,河东区
B0FFH5PUTH,菜鸟驿站(路劲太阳城橙翠园店),物流速递,117.277184,39.157108,河东区
B0HAT120V7,菜鸟驿站(新开路店),物流速递,117.227098,39.131785,河东区
B0H6Y9BX4D,菜鸟驿站(东康家园店),物流速递,117.26155,39.15195,河东区
B0H1AO4NPR,菜鸟驿站(阳明里店),物流速递,117.267925,39.143325,河东区
B0KKOKRQBF,菜鸟驿站(天津河东区140喜洋洋超市店),物流速递,117.26875,39.09629,河东区
B0FFMCGFJX,菜鸟驿站(碧波园店),物流速递,117.23189,39.109392,河东区
B0G071891T,菜鸟驿站(滨河庭苑店),物流速递,117.25242,39.08636,河东区
B0G19H9CS4,菜鸟驿站(招商雍景湾店),物流速递,117.266075,39.085075,河东区
B0J2X6KC95,菜鸟驿站(凤山道店),物流速递,117.270825,39.153625,河东区
B0G1X9HHB6,菜鸟驿站(天津市河东区城市星座4号楼店),物流速递,117.209654,39.1442,河东区
B0FFKECDMC,菜鸟驿站(靓锦名居店),物流速递,117.249925,39.115925,河东区
B0FFHM6GPN,万东邮政支局,物流速递,117.267327,39.137151,河东区
B0FFJ4CTV3,菜鸟驿站(路劲太阳城店),物流速递,117.273965,39.153835,河东区
B0HD7OQPHW,菜鸟驿站(融科·瀚棠店),物流速递,117.277225,39.105025,河东区
B0FFL0CKK8,韵达速递,物流速递,117.270201,39.131548,河东区
B0LU4ZPB1S,京东快递(天津唐口营业部),物流速递,117.243092,39.13102,河东区
B0KG3UOBGG,菜鸟驿站(天津河东区阳明里1号楼底商店),物流速递,117.264975,39.143575,河东区
B0FFM7WNCJ,菜鸟驿站(新义信里小区店),物流速递,117.22391,39.12841,河东区
B0K2TNU8C0,菜鸟驿站(天津河东区永恒里3号楼店),物流速递,117.260496,39.135896,河东区
B0HUYOT284,菜鸟驿站(冠云西里店),物流速递,117.27887,39.13754,河东区
B0L3XU0TCO,鑫淼水站配送中心(音乐学院店),物流速递,117.233225,39.116175,河东区
B0FFIKEPR4,菜鸟驿站(东瑞家园店),物流速递,117.261301,39.15668,河东区
B0M667BM48,菜鸟驿站,物流速递,117.259175,39.113225,河东区
B001607YYB,地中海航运(香港)有限公司(天津代表处),物流速递,117.221982,39.119449,河东区
B0FFK7VS1B,菜鸟驿站(嘉华小区店),物流速递,117.242875,39.127875,河东区
B0K0OKIGG5,菜鸟驿站(金湾花园店),物流速递,117.254875,39.125725,河东区
B0LK3709XC,菜鸟驿站,物流速递,117.26629,39.108276,河东区
B0FFHAXXL7,韵达快递(大直沽服务部),物流速递,117.254439,39.113136,河东区
B0LK9RAXGM,菜鸟驿站,物流速递,117.265245,39.11353,河东区
B0FFLBRST6,卓越浅水湾妈妈驿站,物流速递,117.224321,39.124622,河东区
B0HRTO90YZ,菜鸟驿站(程林里小区店),物流速递,117.258925,39.126775,河东区
B0FFJ4C527,丰巢快递柜(松风东里店),物流速递,117.279975,39.143525,河东区
B0I3S7Y6X4,兔喜快递超市(建新东里店),物流速递,117.297318,39.093889,河东区
B0FFGJL7DU,菜鸟驿站(路劲太阳城店),物流速递,117.291125,39.151475,河东区
B0FFMAEPFW,速递易快递柜(环秀中里店),物流速递,117.274767,39.134078,河东区
B0FFJD6YSH,优速快递(阳新里小区店),物流速递,117.269922,39.129498,河东区
B0FFL172DZ,菜鸟驿站(盘山道店),物流速递,117.274125,39.140325,河东区
