poi_id,name,lon,lat,connect_to,connect_type,d_branch
B0FFGJR4TN,仁和医疗器械(增产道)呼吸机轮椅护理床,117.238085,39.158689,4-9,edge,900.634681024563
B0LROCWK88,天津市呼吸机批发体验中心,117.248105,39.157496,4-9,edge,1486.5849662230291
B00160143F,丰瑞医疗器械(中医楼店),117.228355,39.149797,4-9,edge,442.983760577013
B0J1TUI9OX,复恩康医疗器械(悦海大厦店),117.199149,39.139378,1-9,edge,686.3293171713439
B0KA7H6GFN,健乐达(诗景凤苑店),117.229154,39.168167,8-9,edge,311.36492966718424
B001615ZSY,中国邮政速递物流,117.213756,39.133729,1-9,edge,815.7129881077705
B0FFKECDPM,菜鸟驿站(萦东温泉花园店),117.251531,39.115291,1-4,edge,1031.3089549564609
B0FFK1QN97,中铁快运(天津站),117.210103,39.136268,1-9,edge,395.0555676428065
B0FFM34EXK,圆通妈妈驿站(军旅公寓店),117.245601,39.099749,1-2,edge,2158.8272811223865
B0FFG4U3X2,韵达快递(临营东里店),117.262697,39.150516,4-9,edge,1956.141742274207
B0FFHTVG07,天津惠禾国际货运代理有限责任公司,117.225473,39.123154,1-4,edge,268.78221862623803
B0FFLKB5Y5,圆通妈妈驿站(河东大王庄街五金楼店),117.237663,39.118953,1-4,edge,652.2707269128542
B0FFKCY8WQ,菜鸟驿站(前进新里店),117.257675,39.131925,4-9,edge,346.9964541531
B0JKR6MPR8,圆通妈妈驿站(毛条厂路店),117.284278,39.097499,0-4,edge,1136.5150846034035
B0HRN5X80Q,妈妈驿站,117.240372,39.11045,1-4,edge,1578.044484051108
B0IKSC1VS4,快递驿站,117.243973,39.126498,1-4,edge,247.63435076993073
B0J1BZPQ1C,圣力物流,117.274156,39.093736,0-4,edge,1996.819691293049
B0FFIOT8V6,妈妈驿站(天津津塘路187号7号楼店),117.304225,39.093864,0-4,edge,447.8044501438398
B0FFHGIALS,顺丰速运(万新店),117.27392,39.133867,4,center,1527.9372763192418
B001606LNU,中国邮政(河东区邮电局),117.222636,39.135424,1-4,edge,1151.7985797442147
B0GU2AD9I0,顺丰速运(成林道店),117.255834,39.129086,4-9,edge,222.9285479821006
B0FFM7IGI4,顺丰速运(客运站店),117.216625,39.136157,1-9,edge,872.9364667348459
B0FFJE6HUD,菜鸟驿站(城市之光月光园店),117.210393,39.141866,1-9,edge,172.39382431330887
B0K63CSE5Y,顺丰速运(八纬路店),117.242088,39.107167,1-4,edge,1931.6880264645904
B0FFIWMU5W,顺丰速运(富民路店),117.262315,39.087693,2,center,2753.3418044995565
B0G1ZO76OD,菜鸟驿站(瑞金里西区店),117.230075,39.147325,4-9,edge,437.58574732739294
B0FFIKEK04,菜鸟驿站(天津河东区和睦北道6号店),117.263069,39.109164,0-4,edge,1222.892796511024
B0FFM4JXCE,妈妈驿站(天山东路店),117.278767,39.140498,4-9,edge,2311.7334396850983
B0LUSX8LIM,顺丰速运(嘉华新苑店),117.241378,39.13732,4-9,edge,414.6741765971783
B0FFKBVWBV,菜鸟驿站(林盛里店),117.238923,39.11947,1-4,edge,626.6606625572944
B0FFJ15YO1,菜鸟驿站(懿德园店),117.250175,39.122125,1-4,edge,268.65753302964896
B0FFJJ3QHK,顺丰速运(太阳城店),117.27298,39.148334,4-9,edge,2486.7172688333853
B0FFH9OYZ3,香山道邮政支局,117.282759,39.132267,0-4,edge,1857.5315144017486
B0KRMZN4ZX,顺丰速运(雪莲南路店),117.302051,39.100172,0-4,edge,196.9473483599098
B0KKDSUQJ7,远航迅捷物流托运专线直达,117.222729,39.128901,1-4,edge,430.2008047821866
B0GRMAXYWW,菜鸟驿站(常州里西区店),117.239391,39.146312,4-9,edge,129.90505420113303
B001606XQ9,后台邮政支局,117.241928,39.114807,1-4,edge,1083.2572118548962
B0FFIV8BSX,菜鸟驿站(尚东雅园店),117.255716,39.12488,1-4,edge,87.96055489809386
B0FFFE1QKN,韵达快递(海委公寓店),117.258842,39.108924,0-4,edge,1481.2177683203784
B0FFH5Q2W7,菜鸟驿站(前进新里店),117.256016,39.131806,4-9,edge,204.174177398806
B0FFH5PWLM,菜鸟驿站(建新东里7号楼店),117.296649,39.092943,0-4,edge,884.4691901305964
B0FFH5PUOH,菜鸟驿站(天津音乐学院北院学生宿舍店),117.229867,39.122995,1-4,edge,212.72090982811383
B0FFJN7IXV,菜鸟驿站(凤岐东里社区店),117.275752,39.13863,4-9,edge,1978.9481377976622
B0KA6CLXIV,顺丰速运(第六大道店),117.265575,39.118125,0-4,edge,335.8412417836302
B0FFJ5TZO3,菜鸟驿站(天津市河东区靖泰里11号楼店),117.247601,39.146687,4-9,edge,682.1471272100869
B0KGFZ0R3L,顺丰速运(蓝天花园店),117.297123,39.089588,0-4,edge,1129.4083260699615
B0FFIYRAPN,菜鸟驿站(金湾花园店),117.252825,39.127125,1-4,edge,392.1693447898675
B0JR9XP2TS,菜鸟驿站(晨光楼店),117.2497,39.13582,4-9,edge,83.0016995267103
B0FFIRAZW1,菜鸟驿站(华泰里店),117.233353,39.148897,4-9,edge,119.95192196035573
B0JGALBO0B,顺丰速运(和睦店),117.26304,39.108553,0-4,edge,1280.5273446882954
B0FFINM1J0,菜鸟驿站(中山门东里店),117.268665,39.106261,0-4,edge,1184.464396144932
B0G19HAEJ2,菜鸟驿站(福旺花园店),117.22771,39.14202,4-9,edge,992.4394386226726
B0FFKCZBVD,菜鸟驿站(天津河东宫前园13号底商店),117.239781,39.108778,1-4,edge,1769.035941750337
B001605L9L,北海里邮政支局,117.241945,39.130394,1-4,edge,654.1694100948317
B0KA2UE58H,菜鸟驿站(神州花园店),117.241075,39.101825,1-2,edge,1921.3925863745987
B0KA57EDZ7,德邦快递(天津河东区中铁物资经营分部),117.2376,39.116819,1-4,edge,885.9241932099131
B0FFGHEXB1,新兆路邮政支局,117.215335,39.136442,1-9,edge,757.8546220418547
B0K2AUQYQR,顺丰速运(远洋快递服务中心),117.222,39.139,1-9,edge,1131.5539100112853
B0G1T9WPAA,菜鸟驿站(天津河东程林里37号店),117.262266,39.127377,4,center,382.3048466532561
B0I1K7XU1Z,兔喜快递超市(积善里店),117.219897,39.130756,1-4,edge,649.4841714397331
B0FFH98NMV,广宁路邮政支局,117.269592,39.104621,0-4,edge,1293.3484476407377
B0FFJHVT3Z,菜鸟驿站(汇贤里安教小区店),117.246163,39.118496,1-4,edge,693.8187070038581
B0LDGO5NMB,中国邮政EMS(卫国道揽投部),117.26293,39.140418,4-9,edge,1281.708540228851
B0FFJBYYUQ,菜鸟驿站(丰盛园店),117.235026,39.116475,1-4,edge,923.2671887941464
B0FFH97SWG,中国邮政(二号桥邮政支局),117.296695,39.093348,0-4,edge,854.0626736067916
B0K6BC9I7N,顺丰速运(华腾店),117.227844,39.142221,4-9,edge,971.9128897042718
B001609DJR,天津松昌国际货运有限责任公司(万隆太平洋大厦店),117.222223,39.121139,1-4,edge,455.7697380287487
B0FFH5Q5D4,菜鸟驿站(嘉华小区店),117.24277,39.1278,1-4,edge,363.37360687287844
B0HKVH5BPA,安缘物流(喜悦购物公园店),117.273118,39.148149,4-9,edge,2484.2194650316787
B0FFH5Q6RY,菜鸟驿站(红星·逸品轩店),117.257025,39.119875,1-4,edge,499.58113691048413
B0HD0O0QQG,菜鸟驿站(滨河家园店),117.254475,39.087125,2,center,2140.32199131965
B0HKKZGX12,天津鸭嘴兽物流有限公司,117.225675,39.121975,1-4,edge,389.70414655418716
B0G22UUXE4,菜鸟驿站(路劲太阳城店),117.279865,39.155618,8-9,edge,3359.266461150193
B0LUAHL0UF,京东物流(天津永恒营业部),117.270876,39.109473,0-4,edge,781.1136834754021
B0FFJCTRS7,菜鸟驿站(路劲太阳城紫玉园店),117.276666,39.150514,4-9,edge,2886.40369415785
B0FFGJMH25,菜鸟驿站(欣荣馨苑店),117.228598,39.134381,1-4,edge,1059.8816841345338
B0FFH2S93H,菜鸟驿站(宁月花园店),117.280675,39.104025,0-4,edge,737.6889662040297
B0KR7OLEDX,唐家口邮政支局,117.241222,39.127805,1-4,edge,383.14326687808466
B0HA9Y6JK9,妈妈驿站,117.276127,39.158859,8-9,edge,2877.8152130934864
B0IATYJVYG,菜鸟驿站(路劲太阳城秀丽园南区店),117.283873,39.149774,4-9,edge,3309.12850119573
B0FFH18Z44,中通快递河东大直沽分部(东润名邸店),117.241437,39.105806,1-4,edge,2084.9765439335747
B00160APDV,一号桥邮政支局,117.275909,39.095234,0-4,edge,1771.9761454479326
B0FFHUC8EN,胖子货运站,117.250882,39.144293,4-9,edge,753.7796827822114
B0JA29H1KY,妈妈驿站,117.245622,39.109048,1-4,edge,1725.3805785784643
B0JBPS8070,妈妈驿站(顺达路店),117.262908,39.127535,4,center,411.03380963169633
B0I2BMTALU,京东物流(天津宁月花园营业部),117.283106,39.104338,0-4,edge,608.8912097508687
B0IK5MOYE4,快宝驿站(翠阜新村翠荫里店),117.256423,39.141477,4-9,edge,914.8694768492974
B0HANUNGHJ,妈妈驿站(新月花苑店),117.266867,39.138504,4-9,edge,1383.8890537865016
B0G19U8AVL,兔喜快递超市(靖泰里小区店),117.246877,39.146801,4-9,edge,647.5541129700325
B0JRNUGQ49,津工驿站(巨福园韵达快递超市店),117.214873,39.142972,1-9,edge,408.1589211275938
B0FFJ5KCLS,菜鸟驿站(昕旺北苑店),117.25542,39.13714,4-9,edge,539.4711822042201
B0FFMCUJRE,菜鸟驿站(建新东里东区店),117.294375,39.090325,0-4,edge,1223.6088364591387
B0FFKETSXD,菜鸟驿站(天津皓林园8号楼店),117.27254,39.15546,4-9,edge,2959.282630825543
B0FFGWUUG3,菜鸟驿站(晨光楼店),117.247601,39.136111,4-9,edge,218.96391478191225
B0FFL64CP7,快递超市(试验楼居民区店),117.272974,39.103429,0-4,edge,1200.5910617752504
B0GR513E0H,万达搬家运输(文宫里店),117.249096,39.105459,1-4,edge,2100.3742579453187
B0LAXMUVZ5,菜鸟驿站(晓德里小区店),117.23169,39.132081,1-4,edge,811.7329465565557
B0J34S095U,顺丰速运(十一经路店),117.23686,39.121114,1-4,edge,404.10420682031116
B0KR1GL3ZY,中国物流(七纬路店),117.225435,39.123091,1-4,edge,272.5313428458389
B0HD0OZ39S,菜鸟驿站(麟祥里店),117.218726,39.128858,1-4,edge,417.0247928266119
B0LATC1HEB,申通快递友谊公司,117.23185,39.109354,1-2,edge,1640.2393986957402
B0FFGI0YX2,郑庄子邮政支局,117.252286,39.09223,1-2,edge,2258.278126251431
B0KR16E4AA,菜鸟驿站(八纬路店),117.23157,39.11816,1-4,edge,763.1610840791351
B0L17C9AGI,顺丰速运(碧波园店),117.232226,39.109559,1-2,edge,1679.8859290588096
B0JKYZGXVY,天津国际航运物流中心,117.221958,39.119866,1-4,edge,598.5410195157828
B0IA37ZRM9,华旺里邮政所,117.227921,39.139056,4-9,edge,1168.9742461698634
B0FFGBWXJL,卫国道邮政支局,117.234875,39.140034,4-9,edge,659.9391187126084
B0GRDOL5HM,兔喜快递超市(华泰里服务部),117.232116,39.149036,4-9,edge,182.8733748415184
B0JD4ZRNLN,京东物流(天津大王庄营业部),117.238425,39.117675,1-4,edge,804.9158570979902
B0H0XC4ORZ,妈妈驿站(环秀中里店),117.269406,39.131277,4,center,1053.439788642117
B0FFINM1JX,菜鸟驿站(芳水河畔店),117.27298,39.11236,0-4,edge,414.7933330171898
B0FFJ5681Q,申通快递(天津河东东兴路营业点),117.251057,39.115483,1-4,edge,1002.2708109116
B0I1YS8MF9,妈妈驿站(顺达西里店),117.261367,39.141809,4-9,edge,1250.1128474431857
B0H6K9C7FQ,菜鸟驿站(和睦西里店),117.259359,39.108207,0-4,edge,1507.0868129127145
B0FFG5D9B5,圆通速递(津塘路店),117.24684,39.109398,1-4,edge,1672.3202897769147
B0K02HV8TU,中国邮政(河东机械厂揽投部),117.23444,39.142776,4-9,edge,481.2721319550676
B0KABP8DEJ,兔喜快递超市(建新东里东区店),117.294075,39.090425,0-4,edge,1235.0848500350346
B0K0LDTN7V,兔喜快递超市(陆典庭园北区店),117.266742,39.114646,0-4,edge,549.1541686407068
B0KAASA5MN,兔喜快递超市(天津河东浩海小区店),117.247473,39.127146,1-4,edge,336.36453918317994
B0FFH5PVIU,菜鸟驿站(新兆路店),117.217288,39.135941,1-9,edge,934.9403390247888
B0JD47QLM9,京东快递(天津富民路营业部),117.265354,39.091839,0-4,edge,2623.5119993230387
B0KBXAE2LZ,菜鸟速递(天津中山门站),117.250344,39.114945,1-4,edge,1052.393652035486
B0LK2URD77,丰巢柜,117.235775,39.147475,4-9,edge,233.06274886732206
B0I0SMEAAU,兔喜快递超市(欣荣馨苑店),117.228752,39.134433,1-4,edge,1064.2588119495629
B0JGU1ND64,中国邮政(福东里邮电所),117.30451,39.094983,0-4,edge,321.9506731992007
B0G15ANUN7,妈妈驿站(建新东路店),117.295225,39.090475,0-4,edge,1159.4279700538336
B0FFIR7E7P,菜鸟驿站(御景嘉园店),117.22355,39.13284,1-4,edge,861.3998688598413
B0KGF5450Z,顺丰速运(昆仑路店),117.27961,39.103789,0-4,edge,813.8988329577996
B0FFMD16PL,妈妈驿站(中山门东里店),117.26815,39.106537,0-4,edge,1183.4002493231883
B0GDU96AR6,菜鸟驿站(华庆里店),117.225102,39.144822,4-9,edge,946.8648116438588
B0L3CUK0YA,中通快递(天津河西湘江道),117.238125,39.116293,1-4,edge,950.4719968792783
B0FFMA2GG3,菜鸟驿站(富豪新开门店),117.23041,39.13103,1-4,edge,682.0093065356322
B0FFLJ6XO6,中国邮政(七经路邮政支局),117.222639,39.129803,1-4,edge,530.3830153412133
B0FFM7WOWX,菜鸟驿站(久福园店),117.220408,39.135416,1-4,edge,1158.9798222730858
B0K0154Z2A,天津市金驰顺途物流有限公司,117.229819,39.125622,1-4,edge,80.2853251835198
B0KKUKBINW,菜鸟驿站(远翠东里店),117.284292,39.132673,0-4,edge,1968.5646014515314
B0H1DXQ19O,菜鸟驿站(福东里店),117.30423,39.093871,0-4,edge,446.99069582081586
B0FFMDDER4,菜鸟驿站(华馨公寓店),117.225653,39.135934,1-4,edge,1218.192378980045
B0G1958PG5,菜鸟驿站(天津河东区芳馨园4号1门店),117.265776,39.125107,4,center,379.5546410348938
B0FFM7FVPK,菜鸟驿站(和进里店),117.250982,39.110477,1-4,edge,1552.2501453578823
B0I1U7YX74,菜鸟驿站(万春花园店),117.212278,39.145345,1-9,edge,281.73806368785915
B0FFKFU6T6,菜鸟驿站(津塘村店),117.24712,39.11341,1-4,edge,1226.4803538196713
B0G3Z9T0LH,菜鸟驿站(欢颜里店),117.239675,39.147725,4-9,edge,230.79633515843332
B0JU769CO3,菜鸟驿站(格调榴园店),117.304457,39.092007,0,center,544.476315954322
B0FFH1EHLA,菜鸟驿站(朝阳·绿茵陶然庭苑店),117.296125,39.098925,0-4,edge,385.63479960935433
B0FFIKEVA7,菜鸟驿站(天津明家庄园9号店),117.30364,39.098989,0-4,edge,153.4733301009591
B0FFIKDOZ3,菜鸟驿站(环秀中里店),117.274195,39.134058,4,center,1559.6914488625212
B0H2VOWCJ4,菜鸟驿站(融科·金月湾店),117.27118,39.09227,0-4,edge,2279.824931135673
B0FFMA2VIB,菜鸟驿站(巨福新园店),117.217197,39.13938,1-9,edge,753.2622396084039
B0M6ZU26Q3,美团专送站点(昆仑站),117.255372,39.138122,4-9,edge,590.8212533322438
B0H22OHYXH,菜鸟驿站(瑞光里店),117.228868,39.1456,4-9,edge,645.9610070498535
B0FFIR109Q,菜鸟驿站(路劲太阳城店),117.29153,39.15189,4-9,edge,3972.1093370077706
B00160AIYC,中国邮政(松风里邮政支局),117.275981,39.142663,4-9,edge,2294.187978732524
B0FFIPCU9Q,菜鸟驿站(俊东公寓店),117.26849,39.11715,0-4,edge,259.7081421950791
B0FFJEAJWL,菜鸟驿站(远翠中里店),117.28168,39.133848,0-4,edge,1937.0527660928765
B0HRYOJ3EG,菜鸟驿站(冠云中里店),117.28127,39.13761,0-4,edge,2241.298302030065
B0KKOKWR3J,菜鸟驿站(天津河东区六纬路185号店),117.239375,39.106175,1-2,edge,2028.274110996681
B0H3GO5TZZ,菜鸟驿站(天津河东柏丽花园23号店),117.241275,39.143875,4-9,edge,163.3799108660564
B0FFFQR07S,韵达快递(泰兴南路店),117.252175,39.141475,4-9,edge,626.053485402176
B0FFH5PUTH,菜鸟驿站(路劲太阳城橙翠园店),117.277184,39.157108,8-9,edge,3089.079811050704
B0HAT120V7,菜鸟驿站(新开路店),117.227098,39.131785,1-4,edge,802.4947014947904
B0H6Y9BX4D,菜鸟驿站(东康家园店),117.26155,39.15195,4-9,edge,1997.454539525945
B0H1AO4NPR,菜鸟驿站(阳明里店),117.267925,39.143325,4-9,edge,1807.668473555729
B0KKOKRQBF,菜鸟驿站(天津河东区140喜洋洋超市店),117.26875,39.09629,0-4,edge,2061.785450515013
B0FFMCGFJX,菜鸟驿站(碧波园店),117.23189,39.109392,1-2,edge,1645.475196576507
B0G071891T,菜鸟驿站(滨河庭苑店),117.25242,39.08636,2,center,1946.260270123606
B0G19H9CS4,菜鸟驿站(招商雍景湾店),117.266075,39.085075,2,center,2934.240548580036
B0J2X6KC95,菜鸟驿站(凤山道店),117.270825,39.153625,4-9,edge,2716.972001780366
B0G1X9HHB6,菜鸟驿站(天津市河东区城市星座4号楼店),117.209654,39.1442,1-9,edge,98.9061120086
B0FFKECDMC,菜鸟驿站(靓锦名居店),117.249925,39.115925,1-4,edge,940.3080621360335
B0FFHM6GPN,万东邮政支局,117.267327,39.137151,4-9,edge,1338.235248206364
B0FFJ4CTV3,菜鸟驿站(路劲太阳城店),117.273965,39.153835,4-9,edge,2949.811253333905
B0HD7OQPHW,菜鸟驿站(融科·瀚棠店),117.277225,39.105025,0-4,edge,872.2467080808273
B0FFL0CKK8,韵达速递,117.270201,39.131548,4,center,1120.8616564369677
B0LU4ZPB1S,京东快递(天津唐口营业部),117.243092,39.13102,1-4,edge,722.3407547670074
B0KG3UOBGG,菜鸟驿站(天津河东区阳明里1号楼底商店),117.264975,39.143575,4-9,edge,1617.1603536759726
B0FFM7WNCJ,菜鸟驿站(新义信里小区店),117.22391,39.12841,1-4,edge,369.6766849572293
B0K2TNU8C0,菜鸟驿站(天津河东区永恒里3号楼店),117.260496,39.135896,4-9,edge,771.2276803315056
B0HUYOT284,菜鸟驿站(冠云西里店),117.27887,39.13754,4,center,2118.4179950278667
B0L3XU0TCO,鑫淼水站配送中心(音乐学院店),117.233225,39.116175,1-4,edge,986.1855297761499
B0FFIKEPR4,菜鸟驿站(东瑞家园店),117.261301,39.15668,4-9,edge,2303.954768721626
B0M667BM48,菜鸟驿站,117.259175,39.113225,0-4,edge,1073.0856024692239
B001607YYB,地中海航运(香港)有限公司(天津代表处),117.221982,39.119449,1-4,edge,643.2096314318077
B0FFK7VS1B,菜鸟驿站(嘉华小区店),117.242875,39.127875,1-4,edge,372.13527236193335
B0K0OKIGG5,菜鸟驿站(金湾花园店),117.254875,39.125725,1-4,edge,177.506390514335
B0LK3709XC,菜鸟驿站,117.26629,39.108276,0-4,edge,1142.2043914130304
B0FFHAXXL7,韵达快递(大直沽服务部),117.254439,39.113136,1-4,edge,1228.163220594656
B0LK9RAXGM,菜鸟驿站,117.265245,39.11353,0-4,edge,728.1996230129039
B0FFLBRST6,卓越浅水湾妈妈驿站,117.224321,39.124622,1-4,edge,80.47009485795016
B0HRTO90YZ,菜鸟驿站(程林里小区店),117.258925,39.126775,4-9,edge,147.42547955761628
B0FFJ4C527,丰巢快递柜(松风东里店),117.279975,39.143525,4-9,edge,2609.0464909440702
B0I3S7Y6X4,兔喜快递超市(建新东里店),117.297318,39.093889,0-4,edge,775.3565851083753
B0FFGJL7DU,菜鸟驿站(路劲太阳城店),117.291125,39.151475,4-9,edge,3915.1691158751187
B0FFMAEPFW,速递易快递柜(环秀中里店),117.274767,39.134078,4,center,1595.949411537393
B0FFJD6YSH,优速快递(阳新里小区店),117.269922,39.129498,4,center,943.0677728325832
B0FFL172DZ,菜鸟驿站(盘山道店),117.274125,39.140325,4-9,edge,1998.2136818525128
B0H2H1HZ12,兔喜快递超市(蝶桥公寓店),117.245002,39.103367,1-2,edge,2300.0211869387463
B0FFHFJUQY,韵达快递(中山门北里店),117.2614,39.1098,0-4,edge,1257.5285493399851
B0FFJ3FPIM,菜鸟驿站(新天地家园店),117.22158,39.14025,1-9,edge,1044.469572940954
B0G19H9CVN,菜鸟驿站(直沽园店),117.241275,39.109875,1-4,edge,1634.147962852648
B0FFH5QASN,菜鸟驿站(金地·紫云庭店),117.285704,39.094485,0-4,edge,1305.550800089681
B0G10UDNOT,天津市河东区妇幼保健计划生育服务中心,117.253151,39.109077,1-4,edge,1687.4266271433744
B0I1CSBKZS,天津缘健科技有限公司医疗器械专卖,117.249691,39.108883,1-4,edge,1720.7811080826443
B0JG31YZIE,玖润医疗器械(三中心店),117.248775,39.108775,1-4,edge,1731.6855201438432
B0FFJKCCHQ,舒康泰医疗器械(凤岐里社区11号楼店),117.273231,39.138181,4-9,edge,1779.3654468165985
B0L0DNLDWW,瑞齐宁服务中心,117.270433,39.128798,0-4,edge,926.2272675642192
B0FFFOSFSU,中国邮政速递物流(体育中心投揽部),117.183085,39.076887,5,center,3185.641202660664
B0FFGC0IDS,瑞宇翔燕物流河西站点,117.227012,39.058358,2,center,2074.802458925459
B0HRY9FM2W,德邦快递(天津河西区聚力梅江经营分部),117.223079,39.066332,2,center,1449.8807672436928
B0FFHEZYHF,菜鸟驿站(谊城公寓店),117.208157,39.079491,1-2,edge,1780.4078762686047
B0FFL4HZ95,妈妈驿站(安德里店),117.214531,39.110582,1-2,edge,400.10361398867866
B0J3AUR99J,德邦快递(天津河西区洞庭路经营分部),117.249903,39.063813,2,center,1940.5813442702377
B0G195A7JK,菜鸟驿站(四季馨园店),117.259892,39.064681,2,center,2571.259040818204
B0J1MDVTIH,圆通妈妈驿站(河西区第二十一幼儿园分园店),117.277325,39.067875,2,center,3847.5708437524204
B0HKDL599H,快递驿站(花样年·喜年广场店),117.232281,39.042732,2,center,3724.2066904779517
B0FFKW7DJ1,小张物流,117.229216,39.058514,2,center,2010.1849595666629
B0JKMC4GKA,胜京物流(大任庄路店),117.229325,39.058508,2,center,2008.9003501904938
B0FFG6BOG8,顺丰速运(龙都南园店),117.230363,39.095917,1-2,edge,793.0928182737838
B0FFJKS9ZY,顺丰速运(体北店),117.191664,39.084314,1-2,edge,2753.123466214149
B0IBGH2Q5J,中国邮政速递物流天津分公司(绥江道店),117.229506,39.05826,2,center,2032.8249877989426
B0FFMDBZR4,妈妈驿站,117.285637,39.066327,0,center,3792.257776206645
B0FFM8ZZVK,妈妈驿站(先登里店),117.268059,39.068678,2,center,3051.484195864567
B001617LIM,日通国际物流公司,117.221475,39.113262,1-2,edge,1068.1150067975655
B0FFG3KB93,大润发收货区,117.199582,39.075959,1-2,edge,2614.3736365004197
B001617KN7,银山物流公司,117.219365,39.092952,1-2,edge,239.9736411677497
B0FFFA20TU,顺丰速运(卫星里店),117.188742,39.097193,1-5,edge,1825.0036440686329
B0I2BCZR2E,中国邮政(尖山投递分局),117.227349,39.09411,1-2,edge,475.1182585923509
B0FFK1ZNQ4,顺丰速运(长青店),117.216186,39.077041,1-2,edge,1318.9061429981546
B0JGUSH0U3,德邦快递(天津河西区尖山路经营分部),117.22366,39.089356,1-2,edge,150.71677628064987
B0JGX70N1S,顺丰速运(广东路店),117.217114,39.106413,1-2,edge,366.7718495692799
B0HD05Z71B,京东快递(天津津门湖营业部),117.222278,39.066003,2,center,1523.044873417979
B0LG343V5H,菜鸟驿站(天津恩德东里26门底商店),117.210262,39.100341,1-2,edge,515.1170886574841
B0K0TKSIEJ,顺丰速运(新会道店),117.275598,39.068404,2,center,3688.762439190679
B0HD5ZI98L,京东物流(天津振翔营业部),117.208381,39.101642,1-2,edge,569.5327647670061
B001608JJ0,中国邮政(谦德庄邮政所),117.212767,39.108402,1-2,edge,242.37471938183256
B001611UYP,天津桂发祥物流有限公司,117.256625,39.062116,2,center,2499.006111576402
B0KBBXNUAI,菜鸟驿站(花样年美年广场店),117.24984,39.07442,2,center,1376.1555826502874
B0L2FR1OO3,顺丰速运(创智店),117.242587,39.0626,2,center,1681.3896682252096
B0G19H9RYL,菜鸟驿站(柳江路店),117.211214,39.075961,1-2,edge,1737.5455939378678
B0FFMECI90,顺丰速运(水晶城店),117.231124,39.053136,2,center,2576.6790914009744
B0M6UOSRHP,中国邮政(陵水道邮政支局),117.255553,39.060096,2,center,2578.1678182077912
B0FFJF1MA1,菜鸟驿站(香水园店),117.209182,39.069572,1-2,edge,2237.2157360413585
B0J2HCMZVC,锦伦物流,117.226733,39.058614,2,center,2054.895372106711
B0G0AKOTJ7,免喜快递超市,117.210285,39.100659,1-2,edge,509.1720071127699
B0LGKDMJ5D,菜鸟驿站(桃江里店),117.217475,39.079675,1-2,edge,1060.6469992277948
B0FFJ1Y2VM,菜鸟驿站(天津河西连荣里社区底商17号店),117.210482,39.101302,1-2,edge,487.7465025102648
B0FFJ5KCK4,菜鸟驿站(兰江新苑店),117.254776,39.05464,2,center,2990.4945954307755
B0KAUHG6GV,顺丰速运(明珠店),117.23297,39.099533,1-2,edge,1201.9111889428748
B0JAGLGJVX,京东物流(天津纯正营业部),117.230236,39.086572,1-2,edge,297.81910320859936
B0G1J98M0P,菜鸟驿站(天津沅江道8号底商店),117.229691,39.085111,1-2,edge,154.89130424429848
B0FFKHX3OK,菜鸟驿站(天津澧新里55门一楼店),117.225769,39.082162,1-2,edge,325.97208375111114
B0FFJ68C5L,菜鸟驿站(华江里店),117.25806,39.055453,2,center,3100.3577610017405
B0K6LMKSQL,顺丰速运(瑞江花园店),117.231134,39.066688,2,center,1087.0574342253988
B0JR1APNC6,圆通妈妈驿站(宾荣小区向荣里店),117.198251,39.096445,1-2,edge,1612.0019049821049
B0K0OKCPG1,菜鸟驿站(天津河西马场道131津汇超市店),117.206575,39.109075,1-2,edge,313.8936970956449
B001606BRG,广东路邮政所,117.216425,39.097575,1-2,edge,247.5157040748962
B0FFKFN2MB,菜鸟驿站(天津西楼北里5号楼平房店),117.21672,39.10234,1-2,edge,154.59044263434748
B0K1TAQX9B,顺丰速运(尖山街店),117.223852,39.088526,1-2,edge,109.3956918566042
B0016088EY,中国邮政(越秀路邮电所),117.210204,39.092954,1-2,edge,886.9450287442944
B0FFHIK9CY,顺丰速运(绍兴道店),117.226079,39.111586,1-2,edge,1322.563834962866
B0FFF2FXJN,韵达快递(卡梅尔服务部),117.229937,39.07095,2,center,683.4716905340674
B0FFM8OVX7,菜鸟驿站(紫金南里店),117.18759,39.08724,1-5,edge,2588.1172926051195
B0FFIKEU27,菜鸟驿站(天津新会道8号店),117.26429,39.068877,2,center,2733.3451842949335
B0FFM7WKK1,菜鸟驿站(宾水东里店),117.1915,39.08195,1-2,edge,2903.511582125344
B0G1959ZV6,菜鸟驿站(天津桂江里3门105店),117.26501,39.05127,2,center,3849.7890507020543
B0FFKDWLKT,顺丰速运(河西科技大学店),117.273473,39.067484,2,center,3537.3733731029906
B0K2BGESLL,京东物流(天津祥瑞站),117.282868,39.066853,0,center,3879.7766259612604
B0H0KOTH73,菜鸟驿站(粤江里店),117.257725,39.062425,2,center,2552.9511339480746
B0FFHVLS8W,中国邮政(土城支局),117.232755,39.088036,1-2,edge,564.6350611610942
B0IBZUZJEV,妈妈驿站(仁湖里店),117.235816,39.048323,2,center,3103.0295059406776
B0H0VZZ3QA,韵达快递(富诚东里店),117.189307,39.068269,1-2,edge,3802.3044907888666
B0FFKBVZIX,菜鸟驿站(鹤园里店),117.203125,39.078075,1-2,edge,2230.241811840796
B0JAXD58WI,天津外国语大学马场道校区绍兴道快递柜,117.211472,39.106835,1-2,edge,238.2558785123779
